est_id,est_university_id,est_carrera,est_ciclo,est_gpa,est_is_gpa_verified,est_evidence_url,est_hours_available,est_availability,pub_university_id,pub_category,pub_max_hours,pub_schedule,pub_req_json,est_mandatory_match,est_skill_match_ratio,es_apto,est_h_skills,est_s_skills,pub_req_h_skills,pub_req_s_skills,pub_title,pub_description,pub_complexity
b3229b9b-d5ff-4272-825a-18052c658296,59a91332-e18f-4e68-8061-fe83f4c7610f,Administración y Finanzas,9,16.92,False,,19,"{""mon"": ""11010111010001110011111111111101"", ""tue"": ""00110111111110111010001000101011"", ""wed"": ""01011001111111111100011111001011"", ""thu"": ""11001111101100111101010101010000"", ""fri"": ""00111111011111111010111110110111"", ""sat"": ""01010011111101110100110111010111"", ""sun"": ""00101111011111110101100011011111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Software y Tecnología,10,"{""mon"": ""10010101000000100010011000000000"", ""tue"": ""00101001000000001000000000000000"", ""wed"": ""00000001000000000010100010001000"", ""thu"": ""01000000000000000000001001000000"", ""fri"": ""00100000100000000010100001000000"", ""sat"": ""00010000000000000000010011000000"", ""sun"": ""00001010001000110000001010000000""}","[{""skill_id"": ""5b666228-e10a-4102-ab62-fb958ba193aa"", ""name"": ""Inteligencia Emocional"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""8bb65e1a-88f6-4882-9872-297e0dd4d5e8"", ""name"": ""Cultura Organizacional"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""94626da4-9f1e-4f40-96e5-f6f19c5cf73a"", ""name"": ""Adaptabilidad"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""90435970-f5c6-4a3e-9b2b-4b38f591f3fe"", ""name"": ""Selecci\u00f3n de Talento"", ""min_proficiency"": 3, ""mandatory"": false}]",0,0.25,0,OKRs (Objectives and Key Results),"Inteligencia Emocional, Trabajo en Equipo, Liderazgo, Gestión del Tiempo, Autogestión","Inteligencia Emocional, Cultura Organizacional, Adaptabilidad, Selección de Talento",,Proyecto para Biología,Buscamos talento para colaborar en un proyecto relacionado con Biología. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
20344c86-ad20-4248-b733-bc9784eb7aeb,59a91332-e18f-4e68-8061-fe83f4c7610f,Ingeniería de Sistemas de Información,6,17.65,False,,24,"{""mon"": ""10010111111111101011100110101111"", ""tue"": ""01111010001111111110010110011001"", ""wed"": ""11111111111110010111100101111110"", ""thu"": ""11001011111111101111101111011011"", ""fri"": ""01111100110111001110001010101101"", ""sat"": ""00111011111101110010011011101010"", ""sun"": ""01111101011011011101111110100001""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Diseño y Creatividad,20,"{""mon"": ""00000001100000101000010000011000"", ""tue"": ""00100100000001000000001011000100"", ""wed"": ""10100000100100000000010000000000"", ""thu"": ""11010100001100000000001000000110"", ""fri"": ""00010100000000000000000100100001"", ""sat"": ""00000000100100011000010001000001"", ""sun"": ""00001000011000000000000000000001""}","[{""skill_id"": ""8b8c8751-fcec-4595-b9af-f7d8c0053967"", ""name"": ""Negociaci\u00f3n Comercial"", ""min_proficiency"": 2, ""mandatory"": true}, {""skill_id"": ""90435970-f5c6-4a3e-9b2b-4b38f591f3fe"", ""name"": ""Selecci\u00f3n de Talento"", ""min_proficiency"": 2, ""mandatory"": true}, {""skill_id"": ""60890445-286e-4631-b191-dbc504e4275c"", ""name"": ""SAP/ERP"", ""min_proficiency"": 2, ""mandatory"": false}, {""skill_id"": ""8bb65e1a-88f6-4882-9872-297e0dd4d5e8"", ""name"": ""Cultura Organizacional"", ""min_proficiency"": 2, ""mandatory"": false}]",0,0.0,0,"Análisis de KPIs, Metodologías Ágiles (Scrum), Jest/Vitest, Microservicios","Gestión del Tiempo, Pensamiento Crítico, Liderazgo, Inteligencia Emocional","Negociación Comercial, Selección de Talento, SAP/ERP, Cultura Organizacional",,Proyecto para Ingeniería Electrónica,Buscamos talento para colaborar en un proyecto relacionado con Ingeniería Electrónica. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
9baf98f1-8461-49cd-83fa-5f0833df889b,59a91332-e18f-4e68-8061-fe83f4c7610f,Comunicación y Publicidad,3,16.09,True,https://supabase.co/storage/v1/object/public/evidence/doc_eeb04d4f-429b-4a58-87a1-4fba5021f6b8.pdf,27,"{""mon"": ""11001001110111111001001101111111"", ""tue"": ""11110111110001111011000110110101"", ""wed"": ""11101011110101101011011011110011"", ""thu"": ""11101010111110011101011011111001"", ""fri"": ""11110100110011100110000111100111"", ""sat"": ""01100001101111111010011111011001"", ""sun"": ""01111111111100110111011111111010""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Marketing y Medios,20,"{""mon"": ""00000000000100010001000000000100"", ""tue"": ""00100100010001010000010010110000"", ""wed"": ""00000000100000000001010000110100"", ""thu"": ""00000100011000000010001000100001"", ""fri"": ""10000000000000000001000010001100"", ""sat"": ""00000000000001000000100000100000"", ""sun"": ""00000001111000100101000010110011""}","[{""skill_id"": ""7f3c9955-a788-4cb8-8a2e-6afdaae8a779"", ""name"": ""Pensamiento Cr\u00edtico"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""e77ddcdb-0cf0-44ac-9a04-925a02595462"", ""name"": ""Gesti\u00f3n de Suministros"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""60890445-286e-4631-b191-dbc504e4275c"", ""name"": ""SAP/ERP"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""e37fee21-02c9-4177-9e05-c50e480fb839"", ""name"": ""Liderazgo"", ""min_proficiency"": 2, ""mandatory"": true}]",0,0.25,0,"Cultura Organizacional, Negociación Comercial, Metodologías Ágiles (Scrum), Planes de Negocio, OKRs (Objectives and Key Results)","Pensamiento Crítico, Comunicación Efectiva, Gestión del Tiempo","Pensamiento Crítico, Gestión de Suministros, SAP/ERP, Liderazgo",,Proyecto para Traducción e Interpretación Profesional,Buscamos talento para colaborar en un proyecto relacionado con Traducción e Interpretación Profesional. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
d1e5c7ae-7764-4458-b296-90e841059a5d,59a91332-e18f-4e68-8061-fe83f4c7610f,Medicina Veterinaria,2,14.91,True,https://supabase.co/storage/v1/object/public/evidence/doc_2e1eb147-9be7-4e72-8aca-8f480ee944c4.pdf,35,"{""mon"": ""11010111101011011110011110111110"", ""tue"": ""11111101010110101011111111110001"", ""wed"": ""11111011110101111111111111111110"", ""thu"": ""11100011111101110110011011101110"", ""fri"": ""11111011100101101000111011111111"", ""sat"": ""10111111100001101101011001111101"", ""sun"": ""10101101101100111111011110011011""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Finanzas y Contabilidad,20,"{""mon"": ""00000000000000000000000000010010"", ""tue"": ""00000000000010000000100011000001"", ""wed"": ""10001000011110110010000001000000"", ""thu"": ""00000000000011000000000000000100"", ""fri"": ""10000010001100000010000000101010"", ""sat"": ""00000000011001000000010101000010"", ""sun"": ""00110000010000000100100000001001""}","[{""skill_id"": ""81c35e49-69f4-49fb-8944-7c3ca82ad972"", ""name"": ""Resoluci\u00f3n de Problemas"", ""min_proficiency"": 2, ""mandatory"": true}, {""skill_id"": ""fd30e1d4-61e9-4f23-a6eb-7b9ec6d11bc3"", ""name"": ""Metodolog\u00edas \u00c1giles (Scrum)"", ""min_proficiency"": 2, ""mandatory"": true}]",0,0.0,0,"OKRs (Objectives and Key Results), SAP/ERP","Inteligencia Emocional, Pensamiento Crítico, Orientación a Resultados","Resolución de Problemas, Metodologías Ágiles (Scrum)",,Proyecto para Administración y Finanzas,Buscamos talento para colaborar en un proyecto relacionado con Administración y Finanzas. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
c07bd9d6-ea71-48fe-a582-56798fac5df3,59a91332-e18f-4e68-8061-fe83f4c7610f,Artes Escénicas,5,15.18,False,,36,"{""mon"": ""01111101011001111101011111011101"", ""tue"": ""11111011111110110111110110111111"", ""wed"": ""11010011111101010101110101000110"", ""thu"": ""11111100111011001100010010100011"", ""fri"": ""11100100000111110110111101101111"", ""sat"": ""10011001110001010111000111110111"", ""sun"": ""10010101011011111000101111001111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Finanzas y Contabilidad,20,"{""mon"": ""00000010000000010000010100010100"", ""tue"": ""00000000100000000001000000111111"", ""wed"": ""10100100000000000001001101101010"", ""thu"": ""00010010000100101000000000001000"", ""fri"": ""00000100000010100011000000010100"", ""sat"": ""00000100100001000000000100100000"", ""sun"": ""10000000011000010000000011110000""}","[{""skill_id"": ""81c35e49-69f4-49fb-8944-7c3ca82ad972"", ""name"": ""Resoluci\u00f3n de Problemas"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""5b666228-e10a-4102-ab62-fb958ba193aa"", ""name"": ""Inteligencia Emocional"", ""min_proficiency"": 2, ""mandatory"": false}]",0,0.25,0,"SAP/ERP, Análisis de KPIs, Negociación Comercial, Planes de Negocio, OKRs (Objectives and Key Results)","Pensamiento Crítico, Inteligencia Emocional, Liderazgo, Gestión del Tiempo, Adaptabilidad","Resolución de Problemas, Inteligencia Emocional",,Proyecto para Comunicación y Periodismo,Buscamos talento para colaborar en un proyecto relacionado con Comunicación y Periodismo. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
93f17cea-aeb4-4777-bf57-694f14c68211,59a91332-e18f-4e68-8061-fe83f4c7610f,Odontología,7,16.5,True,https://supabase.co/storage/v1/object/public/evidence/doc_ade9c971-f7ec-4add-b2e8-e0bf7d3bd408.pdf,26,"{""mon"": ""11000110111111100111110111111111"", ""tue"": ""11110101101111111001110001101001"", ""wed"": ""10110110000111101111111111110110"", ""thu"": ""01011110100001011101101111110011"", ""fri"": ""11011111110111100101111101110001"", ""sat"": ""01010001100111111101111110011111"", ""sun"": ""11101111000111111100110100110111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Software y Tecnología,10,"{""mon"": ""00001000101000000001000110000000"", ""tue"": ""00010000000010000100000000000001"", ""wed"": ""00000101100010110001110100001000"", ""thu"": ""00001010010000000000010100100100"", ""fri"": ""00010000100000000010000100100000"", ""sat"": ""10000000000100001000000000000000"", ""sun"": ""01000000101000000010000110000001""}","[{""skill_id"": ""60890445-286e-4631-b191-dbc504e4275c"", ""name"": ""SAP/ERP"", ""min_proficiency"": 1, ""mandatory"": true}, {""skill_id"": ""e37fee21-02c9-4177-9e05-c50e480fb839"", ""name"": ""Liderazgo"", ""min_proficiency"": 2, ""mandatory"": true}, {""skill_id"": ""e77ddcdb-0cf0-44ac-9a04-925a02595462"", ""name"": ""Gesti\u00f3n de Suministros"", ""min_proficiency"": 1, ""mandatory"": false}]",0,0.3333333333333333,0,"SAP/ERP, Metodologías Ágiles (Scrum), Cultura Organizacional, Selección de Talento",Inteligencia Emocional,"SAP/ERP, Liderazgo, Gestión de Suministros",,Proyecto para Administración y Negocios del Deporte,Buscamos talento para colaborar en un proyecto relacionado con Administración y Negocios del Deporte. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
8b99b257-7b4e-474a-892d-71d322b8f147,59a91332-e18f-4e68-8061-fe83f4c7610f,Ingeniería Biomédica,7,17.24,False,,33,"{""mon"": ""11110011111110111111011101101011"", ""tue"": ""11010000101110111111010111111011"", ""wed"": ""11111110111110111101011111101101"", ""thu"": ""11100111111110110110111100110111"", ""fri"": ""11000110001011110010101111111011"", ""sat"": ""11100111011111111011110111101110"", ""sun"": ""11011110010110111111101101111111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Gastronomía y Turismo,30,"{""mon"": ""11000010000001001001110000000101"", ""tue"": ""00000000000010000001001011000000"", ""wed"": ""00011001000010000000000010000000"", ""thu"": ""00001110000101000000000000100000"", ""fri"": ""01000010000000000000000000000001"", ""sat"": ""00000000001000000000110000010100"", ""sun"": ""00010000011000000010010111110001""}","[{""skill_id"": ""6c9e431a-dd9a-4d6c-ab1e-f78a46c9a1c0"", ""name"": ""Traducci\u00f3n T\u00e9cnica"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""5e05af78-3ccc-4934-8123-659f431260fd"", ""name"": ""Orientaci\u00f3n a Resultados"", ""min_proficiency"": 1, ""mandatory"": true}, {""skill_id"": ""bd384933-32e3-4a72-98f6-7b37b6a0cd63"", ""name"": ""Dise\u00f1o Instruccional"", ""min_proficiency"": 2, ""mandatory"": true}]",0,0.3333333333333333,0,"Análisis de KPIs, Cultura Organizacional, Planes de Negocio","Orientación a Resultados, Comunicación Efectiva, Pensamiento Crítico","Traducción Técnica, Orientación a Resultados, Diseño Instruccional",,Proyecto para Derecho,Buscamos talento para colaborar en un proyecto relacionado con Derecho. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Baja
3f4d9113-b42b-4516-915f-f835d35ef837,59a91332-e18f-4e68-8061-fe83f4c7610f,Economía y Negocios Internacionales,6,16.13,False,,18,"{""mon"": ""01010111011011111111111011111101"", ""tue"": ""01111001111110111111110011111111"", ""wed"": ""10110111000011111111101111110101"", ""thu"": ""10101011101101110011111111110111"", ""fri"": ""11011111101111010000111111101110"", ""sat"": ""01010011110001011111110101110111"", ""sun"": ""01011011011010011101111011010100""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Gestión y Negocios,20,"{""mon"": ""10001011101001100000000100011000"", ""tue"": ""00100000000000000101000001000110"", ""wed"": ""10000000000000000000000000100100"", ""thu"": ""00000000001001000011000011000000"", ""fri"": ""00001010000010000000001000000010"", ""sat"": ""01101100001001000100000001000010"", ""sun"": ""00010011010000000100100000110001""}","[{""skill_id"": ""7f3c9955-a788-4cb8-8a2e-6afdaae8a779"", ""name"": ""Pensamiento Cr\u00edtico"", ""min_proficiency"": 2, ""mandatory"": true}, {""skill_id"": ""b7833fc7-95d0-4e6e-b20e-4fa14a6b2133"", ""name"": ""Autogesti\u00f3n"", ""min_proficiency"": 1, ""mandatory"": true}]",0,0.3333333333333333,0,"SAP/ERP, Selección de Talento, Jira","Inteligencia Emocional, Gestión del Tiempo, Liderazgo, Autogestión","Pensamiento Crítico, Autogestión",,Proyecto para Administración y Negocios del Deporte,Buscamos talento para colaborar en un proyecto relacionado con Administración y Negocios del Deporte. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
3c327c53-4233-40c4-902b-58999fe6acb7,59a91332-e18f-4e68-8061-fe83f4c7610f,Enfermería,10,19.54,True,https://supabase.co/storage/v1/object/public/evidence/doc_e0adf854-3887-4461-a8bc-8ded106b932f.pdf,37,"{""mon"": ""11111010111011111010001101101110"", ""tue"": ""01111100000101011011101010111111"", ""wed"": ""11111010010111110101000011101011"", ""thu"": ""11111011011111011111111111111110"", ""fri"": ""11011111011100001011010010101101"", ""sat"": ""00110111111111101111101011000100"", ""sun"": ""11110011111011110111111111111100""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Humanidades y Educación,10,"{""mon"": ""00010000010001110000100110000110"", ""tue"": ""10101100000011101101000000000010"", ""wed"": ""00111000001100000001100000001000"", ""thu"": ""00010010010000010010001000000001"", ""fri"": ""10000010001000000000100000100001"", ""sat"": ""00001100101000000011000100001111"", ""sun"": ""00100000000001000100100001000100""}","[{""skill_id"": ""25c7cad9-af2a-4cce-91fd-2d6bb338cad6"", ""name"": ""Planes de Negocio"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""a88fe81e-fb30-4c5a-8190-6a316ef4efb6"", ""name"": ""Operaciones Hoteleras"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""42a52ac8-309e-4fbe-aa3a-44d7541aa63e"", ""name"": ""OKRs (Objectives and Key Results)"", ""min_proficiency"": 1, ""mandatory"": true}]",0,0.0,0,Gestión de Suministros,"Trabajo en Equipo, Inteligencia Emocional","Planes de Negocio, Operaciones Hoteleras, OKRs (Objectives and Key Results)",,Proyecto para Gastronomía y Gestión Culinaria,Buscamos talento para colaborar en un proyecto relacionado con Gastronomía y Gestión Culinaria. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
5a13651d-9ef1-49b1-8c9c-359e31d2a149,59a91332-e18f-4e68-8061-fe83f4c7610f,Administración y Ciencia de Datos para Negocios,3,14.15,True,https://supabase.co/storage/v1/object/public/evidence/doc_c42bb39f-7ca8-4fc4-9f4a-77e4504826ac.pdf,33,"{""mon"": ""11011110111111101100011100111011"", ""tue"": ""00000101111010011111101110101110"", ""wed"": ""01111101111101000110111010010111"", ""thu"": ""01111000110000011011101111111110"", ""fri"": ""11111110110100010111011110111101"", ""sat"": ""11011111111011111011101111010111"", ""sun"": ""11100110111110111100101111101111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,IA y Análisis de Datos,30,"{""mon"": ""00010001001100000001000000000000"", ""tue"": ""10000000101001100100100000000000"", ""wed"": ""00000010001110001010000100001010"", ""thu"": ""10000000000000010100100000000101"", ""fri"": ""00001000101000100000000001100000"", ""sat"": ""00010110000000010001100000100101"", ""sun"": ""00000001000000000001001010100101""}","[{""skill_id"": ""7f3c9955-a788-4cb8-8a2e-6afdaae8a779"", ""name"": ""Pensamiento Cr\u00edtico"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""60890445-286e-4631-b191-dbc504e4275c"", ""name"": ""SAP/ERP"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""5e05af78-3ccc-4934-8123-659f431260fd"", ""name"": ""Orientaci\u00f3n a Resultados"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""81c35e49-69f4-49fb-8944-7c3ca82ad972"", ""name"": ""Resoluci\u00f3n de Problemas"", ""min_proficiency"": 1, ""mandatory"": false}]",0,0.0,0,"Jira, Gestión de Suministros, Planes de Negocio, Selección de Talento","Autogestión, Inteligencia Emocional","Pensamiento Crítico, SAP/ERP, Orientación a Resultados, Resolución de Problemas",,Proyecto para Odontología,Buscamos talento para colaborar en un proyecto relacionado con Odontología. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Baja
